Group	Species	Classification	sppsOnBins	N	N_Institutes	taxIDs	BINs	Phylum	Order	Family	Genus
Invertebrates	Capitella capitata	C	Capitella capitata	6	3	299355	BOLD:AAW8103,BOLD:ADW0959,BOLD:ADJ9565,BOLD:ADW0958,BOLD:ADP5853,BOLD:AAE7888,BOLD:ADJ9564,BOLD:ACQ0475,BOLD:ADB4520,BOLD:ADX8652	Annelida	check_spell	Capitellidae	Capitella
Invertebrates	Caprella equilibra	C	Caprella equilibra	6	1	166177	BOLD:ACM2452,BOLD:ACM2451	Arthropoda	Amphipoda	Caprellidae	Caprella
Invertebrates	Caprella penantis	C	Caprella penantis	49	2	515048	BOLD:ACA3998,BOLD:ACH9338,BOLD:ACH9339,BOLD:ACM2623	Arthropoda	Amphipoda	Caprellidae	Caprella
Invertebrates	Caprella scaura	D	Caprella scaura	1	1	493808	BOLD:AAW8077,BOLD:ADC8262	Arthropoda	Amphipoda	Caprellidae	Caprella
Invertebrates	Capulus subcompressus	D		8	2	194496		Mollusca	Littorinimorpha	Capulidae	Capulus
Invertebrates	Casmaria erinaceus	D		0	1	527119		Mollusca	Littorinimorpha	Cassidae	Casmaria
Invertebrates	Cavolinia uncinata	D		5	1	655825		Mollusca	Pteropoda	Cavoliniidae	Cavolinia
Invertebrates	Celleporella hyalina	D	Celleporella hyalina	1	1	103314	BOLD:ACA9986,BOLD:ACB0104,BOLD:ACA9983,BOLD:ACA9985,BOLD:ACA9936,BOLD:ACA9990,BOLD:ACB0042,BOLD:ACB0041,BOLD:ACA9934,BOLD:ACB0045,BOLD:ACA9988,BOLD:ACB0107,BOLD:ACB0108,BOLD:ACA9987,BOLD:ACB0105,BOLD:ACA9984,BOLD:ACB0043,BOLD:ACB0110,BOLD:ACB0048,BOLD:ACB0109,BOLD:ACB0102,BOLD:ACB0047,BOLD:ACA9935,BOLD:ACB0228,BOLD:AAW6176,BOLD:ACB0046,BOLD:ACB0215,BOLD:ACA9989,BOLD:ACA9982,BOLD:ACB0103,BOLD:ACA9938,BOLD:ADC6740,BOLD:ACB0106,BOLD:ACA9937,BOLD:ACB0044,BOLD:ACB0111	Bryozoa	Cheilostomatida	Hippothoidae	Celleporella
Invertebrates	Centropages furcatus	D	Centropages furcatus	1	1	8273	BOLD:ADW0001,BOLD:AAK0717,BOLD:ABX5940,BOLD:AAM4560	Arthropoda	Calanoida	Centropagidae	Centropages
Invertebrates	Centropages typicus	C	Centropages typicus	4	2	152144	BOLD:AAW6024,BOLD:ACM7827	Arthropoda	Calanoida	Centropagidae	Centropages
Invertebrates	Centropages violaceus	D		1	1	503228		Arthropoda	Calanoida	Centropagidae	Centropages
Invertebrates	Ceramaster patagonicus	A	Ceramaster patagonicus	4	2	99734	BOLD:AAE9849	Echinodermata	Valvatida	Goniasteridae	Ceramaster
Invertebrates	Cerithideopsis californica	F		0	0	300356		Mollusca	unassigned	Potamididae	Cerithideopsis
Invertebrates	Cerithideopsis pulchra	F		0	0	300354		Mollusca	unassigned	Potamididae	Cerithideopsis
Invertebrates	Cerithium adustum	F		0	0	300351		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium atratum	F		0	0	83261		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium gemmatum	F		0	0	300349		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium menkei	F		0	0	300348		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium muscarum	D		2	1	300344		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium nicaraguense	F		0	0	300343		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cerithium uncinatum	F		0	0	300345		Mollusca	unassigned	Cerithiidae	Cerithium
Invertebrates	Cervimunida johni	F		0	0	28392		Arthropoda	Decapoda	Munididae	Cervimunida
Invertebrates	Chaceon affinis	F		0	0	105786		Arthropoda	Decapoda	Geryonidae	Chaceon
Invertebrates	Chaetopterus variopedatus	D		1	1	82541		Annelida	check_spell	Chaetopteridae	Chaetopterus
Invertebrates	Chaetozone setosa	C	Chaetozone setosa	20	2	190363	BOLD:AAB5820,BOLD:AAB5819	Annelida	Terebellida	Cirratulidae	Chaetozone
Invertebrates	Chelonibia testudinaria	D		3	1	189386		Arthropoda	Sessilia	Chelonibiidae	Chelonibia
Invertebrates	Chione subimbricata	F		0	0	80099		Mollusca	Venerida	Veneridae	Chione
Invertebrates	Chiridius gracilis	D		41	3	152170		Arthropoda	Calanoida	Aetideidae	Chiridius
Invertebrates	Chiridota rigida	D		20	2	222272		Echinodermata	Apodida	Chiridotidae	Chiridota
Invertebrates	Chromatonema rubrum	F		0	0	656541		Cnidaria	Leptothecata	Tiarannidae	Chromatonema
Invertebrates	Chrysopathes formosa	D		7	1	80400		Cnidaria	Antipatharia	Cladopathidae	Chrysopathes
Invertebrates	Chthamalus panamensis	F		0	0	30692		Arthropoda	Sessilia	Chthamalidae	Chthamalus
Invertebrates	Cinachyra barbata	F		0	0	245217		Porifera	Tetractinellida	Tetillidae	Cinachyra
Invertebrates	Cirolana harfordi	D	Cirolana harfordi	1	1	32173	BOLD:ADQ2361,BOLD:AAJ0883	Arthropoda	Isopoda	Cirolanidae	Cirolana
Invertebrates	Cirratulus cirratus	E**	Cirratulus cirratus,Dodecaceria fewkesi	8	2	205827	BOLD:AAE9164,BOLD:ACJ5831,BOLD:ACH1141,BOLD:AAJ0882	Annelida	Terebellida	Cirratulidae	Cirratulus
Invertebrates	Cistenides ehlersi	F		0	0	300481		Annelida	Terebellida	Pectinariidae	Cistenides
Invertebrates	Cistina columbiae	D		11	2	84396		Echinodermata	Valvatida	Ophidiasteridae	Cistina
Invertebrates	Cladodactyla crocea	D		16	2	222702		Echinodermata	Dendrochirotida	Cucumariidae	Cladodactyla
Invertebrates	Cladopsammia eguchii	F		0	0	681367		Cnidaria	Scleractinia	Dendrophylliidae	Cladopsammia
Invertebrates	Cladopsammia gracilis	F		0	0	681368		Cnidaria	Scleractinia	Dendrophylliidae	Cladopsammia
Invertebrates	Clausocalanus arcuicornis	F		0	0	32103		Arthropoda	Calanoida	Clausocalanidae	Clausocalanus
Invertebrates	Clausocalanus furcatus	D		19	4	32106		Arthropoda	Calanoida	Clausocalanidae	Clausocalanus
Invertebrates	Clausocalanus jobei	D		6	3	32105		Arthropoda	Calanoida	Clausocalanidae	Clausocalanus
Invertebrates	Clausocalanus mastigophorus	F		0	0	32390		Arthropoda	Calanoida	Clausocalanidae	Clausocalanus
Invertebrates	Cletocamptus deitersi	D	Cletocamptus deitersi	1	1	12433	BOLD:AAE2493,BOLD:AAE2495,BOLD:AAE2494,BOLD:AAE2496	Arthropoda	Harpacticoida	Canthocamptidae	Cletocamptus
Invertebrates	Clibanarius albidigitus	D		4	1	503231		Arthropoda	Decapoda	Diogenidae	Clibanarius
Invertebrates	Clibanarius lineatus	D		1	1	503232		Arthropoda	Decapoda	Diogenidae	Clibanarius
Invertebrates	Cliona chilensis	F		0	0	239678		Porifera	Clionaida	Clionaidae	Cliona
Invertebrates	Clionaopsis platei	F		0	0	239742		Porifera	Clionaida	Clionaidae	Clionaopsis
Invertebrates	Clypeaster europacificus	F		0	0	506603		Echinodermata	Clypeasteroida	Clypeasteridae	Clypeaster
Invertebrates	Clypeosectus delectus	F		0	0	667035		Mollusca	Lepetellida	Lepetodrilidae	Clypeosectus
Invertebrates	Colobonema sericeum	F		0	0	656560		Cnidaria	Trachymedusae	Rhopalonematidae	Colobonema
Invertebrates	Colossendeis angusta	D		4	1	236270		Arthropoda	Pantopoda	Colossendeidae	Colossendeis
Invertebrates	Colossendeis colossea	F		0	0	650251		Arthropoda	Pantopoda	Colossendeidae	Colossendeis
Invertebrates	Colossendeis macerrima	D	Colossendeis macerrima	1	1	195751	BOLD:AAI9150,BOLD:ACI1962	Arthropoda	Pantopoda	Colossendeidae	Colossendeis
Invertebrates	Columbella major	F		0	0	795294		Mollusca	Neogastropoda	Columbellidae	Columbella
Invertebrates	Conasprella arcuata	F		0	0	303563		Mollusca	Neogastropoda	Conidae	Conasprella
Invertebrates	Conasprella ximenes	F		0	0	302970		Mollusca	Neogastropoda	Conidae	Conasprella
Invertebrates	Conchoderma virgatum	D		3	1	675543		Arthropoda	Lepadiformes	Lepadidae	Conchoderma
Invertebrates	Conchoecetta acuminata	F		0	0	656566		Arthropoda	Halocyprida	Halocyprididae	Conchoecetta
Invertebrates	Conchoecetta giesbrechti	F		0	0	936263		Arthropoda	Halocyprida	Halocyprididae	Conchoecetta
Invertebrates	Conchoecilla daphnoides	F		0	0	650263		Arthropoda	Halocyprida	Halocyprididae	Conchoecilla
Invertebrates	Conchoecissa imbricata	F		0	0	650265		Arthropoda	Halocyprida	Halocyprididae	Conchoecissa
Invertebrates	Conchoecissa symmetrica	D		2	1	249280		Arthropoda	Halocyprida	Halocyprididae	Conchoecissa
Invertebrates	Concholepas concholepas	D		1	1	165225		Mollusca	Neogastropoda	Muricidae	Concholepas
Invertebrates	Conus archon	F		0	0	507538		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus brunneus	F		0	0	507539		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus dalli	F		0	0	200093		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus diadema	F		0	0	667948		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus ebraeus	E**	Conus judaeus,Conus ebraeus	30	2	85004	BOLD:AAS0164,BOLD:AAA4120	Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus miliaris	C	Conus miliaris	6	1	85051	BOLD:ACP9866,BOLD:AAA2637	Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus musicus	F		0	0	199574		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus nanus	D		2	1	85079		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus nux	F		0	0	199572		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus poormani	F		0	0	650337		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus princeps	F		0	0	655878		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus purpurascens	F		0	0	650340		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus recurvus	F		0	0	650341		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus sponsalis	D	Conus sponsalis	2	1	84965	BOLD:ADD9928,BOLD:AAW4567,BOLD:AAB2834,BOLD:AAW4570,BOLD:AAW4568,BOLD:AAB2829	Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus villepinii	C	Conus villepinii	15	1	650357	BOLD:ACQ2029,BOLD:ADP0126	Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus virgatus	F		0	0	650358		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Conus vittatus	F		0	0	650359		Mollusca	Neogastropoda	Conidae	Conus
Invertebrates	Convexella magelhaenica	D		5	2	514231		Cnidaria	Alcyonacea	Primnoidae	Convexella
Invertebrates	Copilia mirabilis	D		16	2	211414		Arthropoda	Cyclopoida	Sapphirinidae	Copilia
Invertebrates	Corallimorphus profundus	F		0	0	708354		Cnidaria	Corallimorpharia	Corallimorphidae	Corallimorphus
Invertebrates	Coralliophila monodonta	D		10	1	85082		Mollusca	Neogastropoda	Muricidae	Coralliophila
Invertebrates	Coralliophila violacea	D		29	1	84974		Mollusca	Neogastropoda	Muricidae	Coralliophila
Invertebrates	Cordagalma ordinata	F		0	0	24334		Cnidaria	Siphonophorae	Cordagalmatidae	Cordagalma
Invertebrates	Corycaeus speciosus	D		24	2	315368		Arthropoda	Cyclopoida	Corycaeidae	Corycaeus
Invertebrates	Coryne eximia	C	Coryne eximia	31	1	762944	BOLD:ACR4295,BOLD:ADK0496,BOLD:ACR4254	Cnidaria	Anthoathecata	Corynidae	Coryne
Invertebrates	Cosmocalanus darwinii	D		1	1	211417		Arthropoda	Calanoida	Calanidae	Cosmocalanus
Invertebrates	Crassicorophium bonellii	D	Monocorophium sextonae,Crassicorophium bonellii,Crassicorophium crassicorne	3	2	314202	BOLD:AAG7222,BOLD:AAU1797	Arthropoda	Amphipoda	Corophiidae	Crassicorophium
Invertebrates	Crepidula onyx	C	Crepidula onyx	18	2	31493	BOLD:ACV0886,BOLD:AAJ6193	Mollusca	Littorinimorpha	Calyptraeidae	Crepidula
Invertebrates	Crepipatella dilatata	D		11	2	25473		Mollusca	Littorinimorpha	Calyptraeidae	Crepipatella
Invertebrates	Crossota rufobrunnea	D		0	1	593611		Cnidaria	Trachymedusae	Rhopalonematidae	Crossota
Invertebrates	Crucibulum lignarium	F		0	0	668787		Mollusca	Littorinimorpha	Calyptraeidae	Crucibulum
Invertebrates	Crucibulum scutellatum	F		0	0	31466		Mollusca	Littorinimorpha	Calyptraeidae	Crucibulum
Invertebrates	Crucibulum spinosum	B	Crucibulum spinosum	4	1	725378	BOLD:ACV0261	Mollusca	Littorinimorpha	Calyptraeidae	Crucibulum
Invertebrates	Ctenocalanus citer	F		0	0	31993		Arthropoda	Calanoida	Clausocalanidae	Ctenocalanus
Invertebrates	Ctenocalanus vanus	D		3	2	503240		Arthropoda	Calanoida	Clausocalanidae	Ctenocalanus
Invertebrates	Ctenocidaris perrieri	D		3	1	217532		Echinodermata	Cidaroida	Ctenocidaridae	Ctenocidaris
Invertebrates	Cuspidaria parapodema	D	Cuspidaria parapodema	1	1	370501	BOLD:AAY8193	Mollusca	check_spell	Cuspidariidae	Cuspidaria
Invertebrates	Cylichna cylindracea	C	Cylichna cylindracea	8	4	642800	BOLD:ACM7995,BOLD:ACR5957,BOLD:ADG3232	Mollusca	Cephalaspidea	Cylichnidae	Cylichna
Invertebrates	Dacrydium albidum	C	Dacrydium albidum	9	1	194382	BOLD:ABX5820,BOLD:AAC7816,BOLD:AAC1532,BOLD:AAC7815	Mollusca	Mytilida	Mytilidae	Dacrydium
Invertebrates	Dahlella caldariensis	F		0	0	19117		Arthropoda	Leptostraca	Nebaliidae	Dahlella
Invertebrates	Dasystenella acanthina	F		0	0	717402		Cnidaria	Alcyonacea	Primnoidae	Dasystenella
Invertebrates	Decipisagitta decipiens	F		0	0	216027		Chaetognatha	Aphragmophora	Sagittidae	Decipisagitta
Invertebrates	Delectopecten vitreus	D		0	1	673983		Mollusca	Pectinida	Pectinidae	Delectopecten
Invertebrates	Dermechinus horridus	E**	Sterechinus dentifer,Dermechinus horridus,Sterechinus antarcticus	11	2	99953	BOLD:AAC4674,BOLD:AAC4673	Echinodermata	Camarodonta	Echinidae	Dermechinus
Invertebrates	Desmophyllum dianthus	F		0	0	671033		Cnidaria	Scleractinia	Caryophylliidae	Desmophyllum
Invertebrates	Desmophyllum pertusum	F		0	0	463677		Cnidaria	Scleractinia	Caryophylliidae	Desmophyllum
Invertebrates	Diacavolinia longirostris	F		0	0	649966		Mollusca	Pteropoda	Cavoliniidae	Diacavolinia
Invertebrates	Diadema mexicanum	D	Diadema mexicanum	1	1	171245	BOLD:ABA5624	Echinodermata	Diadematoida	Diadematidae	Diadema
Invertebrates	Dimophyes arctica	D		13	2	263625		Cnidaria	Siphonophorae	Diphyidae	Dimophyes
Invertebrates	Dioithona oculata	F		0	0	669047		Arthropoda	Cyclopoida	Oithonidae	Dioithona
Invertebrates	Diphyes bojani	D		4	3	109629		Cnidaria	Siphonophorae	Diphyidae	Diphyes
Invertebrates	Diplasterias brandti	D		5	2	151836		Echinodermata	Forcipulatida	Asteriidae	Diplasterias
Invertebrates	Dipolydora socialis	D		0	1	370443		Annelida	Spionida	Spionidae	Dipolydora
Invertebrates	Discoconchoecia elegans	D		53	4	249212		Arthropoda	Halocyprida	Halocyprididae	Discoconchoecia
Invertebrates	Disseta palumbii	F		0	0	656628		Arthropoda	Calanoida	Heterorhabdidae	Disseta
Invertebrates	Distichoptilum gracile	F		0	0	506010		Cnidaria	Pennatulacea	Protoptilidae	Distichoptilum
Invertebrates	Distorsio constricta	D		0	1	277387		Mollusca	Littorinimorpha	Personidae	Distorsio
Invertebrates	Distorsio habei	D	Distorsio habei	1	1	856699	BOLD:ADM9236	Mollusca	Littorinimorpha	Personidae	Distorsio
Invertebrates	Dolabrifera dolabrifera	D	Dolabrifera dolabrifera	1	1	33118	BOLD:AAH4113	Mollusca	Aplysiida	Aplysiidae	Dolabrifera
Invertebrates	Domecia hispida	D	Domecia hispida	1	1	95869	BOLD:AAI6123	Arthropoda	Decapoda	Domeciidae	Domecia
Invertebrates	Donax asper	D		6	1	666931		Mollusca	Cardiida	Donacidae	Donax
Invertebrates	Dosidicus gigas	D	Dosidicus gigas	1	1	103348	BOLD:AAB8140	Mollusca	Oegopsida	Ommastrephidae	Dosidicus
Invertebrates	Echinolittorina aspera	F		0	0	27966		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina conspersa	D		10	1	27961		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina dubiosa	D		5	1	27959		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina lemniscata	F		0	0	27956		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina meleagris	D		3	1	81996		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina modesta	D		3	1	27949		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina paytensis	D		4	1	27946		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina peruviana	D		1	1	27976		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinolittorina tenuistriata	D		6	1	27935		Mollusca	Littorinimorpha	Littorinidae	Echinolittorina
Invertebrates	Echinometra mathaei	C	Echinometra mathaei	5	1	18039	BOLD:ABZ5895,BOLD:AAD5511,BOLD:AAD5512	Echinodermata	Camarodonta	Echinometridae	Echinometra
Invertebrates	Echinometra vanbrunti	D		2	1	174133		Echinodermata	Camarodonta	Echinometridae	Echinometra
Invertebrates	Echinoneus cyclostomus	D		4	1	83314		Echinodermata	Echinoneoida	Echinoneidae	Echinoneus
Invertebrates	Echinus multidentatus	E*	Echinus multidentatus,Gracilechinus elegans	5	1	99951	BOLD:AAC9924	Echinodermata	Camarodonta	Echinidae	Echinus
Invertebrates	Ectopleura dumortierii	F		0	0	668488		Cnidaria	Anthoathecata	Tubulariidae	Ectopleura
Invertebrates	Elthusa vulgaris	F		0	0	9501		Arthropoda	Isopoda	Cymothoidae	Elthusa
Invertebrates	Elysia diomedea	D	Elysia diomedea	1	1	795376	BOLD:ADK7570,BOLD:ADG6378	Mollusca	check_spell	Plakobranchidae	Elysia
Invertebrates	Emerita analoga	C	Emerita analoga	9	3	503268	BOLD:ACI1467,BOLD:ACB4151	Arthropoda	Decapoda	Hippidae	Emerita
Invertebrates	Enallopsammia rostrata	F		0	0	671095		Cnidaria	Scleractinia	Dendrophylliidae	Enallopsammia
Invertebrates	Encope micropora	F		0	0	899878		Echinodermata	Clypeasteroida	Mellitidae	Encope
Invertebrates	Enneagonum hyalinum	D		4	1	455860		Cnidaria	Siphonophorae	Abylidae	Enneagonum
Invertebrates	Enteroctopus dofleini	D	Enteroctopus dofleini	1	1	160577	BOLD:AAF8057,BOLD:ACB8052	Mollusca	Octopoda	Enteroctopodidae	Enteroctopus
Invertebrates	Enteroctopus megalocyathus	D	Enteroctopus megalocyathus	1	1	202261	BOLD:ABZ0823	Mollusca	Octopoda	Enteroctopodidae	Enteroctopus
Invertebrates	Epitonium replicatum	F		0	0	650910		Mollusca	unassigned	Epitoniidae	Epitonium
Invertebrates	Eremicaster pacificus	B	Eremicaster pacificus	4	1	140208	BOLD:AAF0037	Echinodermata	Paxillosida	Porcellanasteridae	Eremicaster
Invertebrates	Euaugaptilus angustus	F		0	0	666968		Arthropoda	Calanoida	Augaptilidae	Euaugaptilus
Invertebrates	Euaugaptilus laticeps	F		0	0	650940		Arthropoda	Calanoida	Augaptilidae	Euaugaptilus
Invertebrates	Euaugaptilus magnus	F		0	0	503274		Arthropoda	Calanoida	Augaptilidae	Euaugaptilus
Invertebrates	Euchaeta acuta	D		1	1	799586		Arthropoda	Calanoida	Euchaetidae	Euchaeta
Invertebrates	Euchaeta indica	D		20	2	302281		Arthropoda	Calanoida	Euchaetidae	Euchaeta
Invertebrates	Euchaeta longicornis	D		6	2	302287		Arthropoda	Calanoida	Euchaetidae	Euchaeta
Invertebrates	Euchaeta marina	D		16	4	211864		Arthropoda	Calanoida	Euchaetidae	Euchaeta
Invertebrates	Euchaeta media	F		0	0	152217		Arthropoda	Calanoida	Euchaetidae	Euchaeta
Invertebrates	Eucheilota menoni	F		0	0	668155		Cnidaria	Leptothecata	Lovenellidae	Eucheilota
Invertebrates	Euchirella amoena	D		1	1	650951		Arthropoda	Calanoida	Aetideidae	Euchirella
Invertebrates	Euchirella messinensis	D		4	1	503275		Arthropoda	Calanoida	Aetideidae	Euchirella
Invertebrates	Euchirella pulchra	F		0	0	152190		Arthropoda	Calanoida	Aetideidae	Euchirella
Invertebrates	Euchirella rostrata	D		2	1	152218		Arthropoda	Calanoida	Aetideidae	Euchirella
Invertebrates	Eucidaris thouarsii	D	Eucidaris thouarsii	1	1	415802	BOLD:ABU6580	Echinodermata	Cidaroida	Cidaridae	Eucidaris
Invertebrates	Eucleoteuthis luminosa	F		0	0	300373		Mollusca	Oegopsida	Ommastrephidae	Eucleoteuthis
Invertebrates	Eucopia grimaldii	D		2	1	650956		Arthropoda	Lophogastrida	Eucopiidae	Eucopia
Invertebrates	Eudoxoides spiralis	D		4	1	455837		Cnidaria	Siphonophorae	Diphyidae	Eudoxoides
Invertebrates	Eukrohnia fowleri	F		0	0	216107		Chaetognatha	Phragmophora	Eukrohniidae	Eukrohnia
Invertebrates	Eukrohnia hamata	D	Eukrohnia hamata	2	1	216108	BOLD:ACV5282,BOLD:AAM4374,BOLD:AAC3435,BOLD:ACI2406,BOLD:AAM2233,BOLD:AAM2234,BOLD:ACL8200,BOLD:ACI2407,BOLD:ACL8201	Chaetognatha	Phragmophora	Eukrohniidae	Eukrohnia
Invertebrates	Eulagisca gigantea	F		0	0	682545		Annelida	Phyllodocida	Polynoidae	Eulagisca
Invertebrates	Eulepetopsis vitrea	F		0	0	82983		Mollusca	check_spell	Neolepetopsidae	Eulepetopsis
Invertebrates	Eunice filamentosa	D	Eunice filamentosa	2	1	226347	BOLD:AAJ0066	Annelida	Eunicida	Eunicidae	Eunice
Invertebrates	Eunice pennata	D		14	4	82170		Annelida	Eunicida	Eunicidae	Eunice
Invertebrates	Euphausia diomedeae	F		0	0	151887		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia distinguenda	D		5	2	79265		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia eximia	D		1	1	80602		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia gibboides	D		1	1	81349		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia lamelligera	D		4	1	83309		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia lucens	F		0	0	30904		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia mutica	F		0	0	79266		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia recurva	F		0	0	302663		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia similis	F		0	0	30903		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia tenera	D		2	1	80603		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphausia vallentini	F		0	0	30901		Arthropoda	Euphausiacea	Euphausiidae	Euphausia
Invertebrates	Euphysa aurata	D		3	1	668486		Cnidaria	Anthoathecata	Corymorphidae	Euphysa
Invertebrates	Euplica varians	D	Euplica varians	3	1	85211	BOLD:ACX3948	Mollusca	Neogastropoda	Columbellidae	Euplica
Invertebrates	Eurypodius latreillii	B	Eurypodius latreillii	5	1	393110	BOLD:AAZ5224	Arthropoda	Decapoda	Inachidae	Eurypodius
Invertebrates	Eurypodius longirostris	B	Eurypodius longirostris	10	1	512253	BOLD:AAZ5225	Arthropoda	Decapoda	Inachidae	Eurypodius
Invertebrates	Eurypon miniaceum	F		0	0	244944		Porifera	Axinellida	Raspailiidae	Eurypon
Invertebrates	Eurythenes gryllus	D		40	4	16119		Arthropoda	Amphipoda	Eurytheneidae	Eurythenes
Invertebrates	Euterpina acutifrons	A	Euterpina acutifrons	5	2	326834	BOLD:ACQ8377	Arthropoda	Harpacticoida	Tachidiidae	Euterpina
Invertebrates	Evibacus princeps	F		0	0	503280		Arthropoda	Decapoda	Scyllaridae	Evibacus
Invertebrates	Excirolana braziliensis	D		13	4	304462		Arthropoda	Isopoda	Cirolanidae	Excirolana
Invertebrates	Fagegnathophausia gracilis	D	Fagegnathophausia gracilis	2	1	91951	BOLD:AAI7399,BOLD:AAI7400	Arthropoda	Lophogastrida	Gnathophausiidae	Fagegnathophausia
Invertebrates	Farranula gibbula	D		7	2	349748		Arthropoda	Cyclopoida	Corycaeidae	Farranula
Invertebrates	Favartia erosa	F		0	0	651053		Mollusca	Neogastropoda	Muricidae	Favartia
Invertebrates	Fellia cornuta	F		0	0	936237		Arthropoda	Halocyprida	Halocyprididae	Fellia
Invertebrates	Fenestrulina malusii	D		2	1	671246		Bryozoa	Cheilostomatida	Fenestrulinidae	Fenestrulina
Invertebrates	Filellum serpens	D		0	1	726298		Cnidaria	Leptothecata	Lafoeidae	Filellum
Invertebrates	Fiona pinnata	D		1	1	277004		Mollusca	Nudibranchia	Fionidae	Fiona
Invertebrates	Firoloida desmarestia	D	Firoloida desmarestia	1	1	651063	BOLD:ACV1305,BOLD:ACQ7212	Mollusca	Littorinimorpha	Pterotracheidae	Firoloida
Invertebrates	Flaccisagitta enflata	F		0	0	302386		Chaetognatha	Aphragmophora	Sagittidae	Flaccisagitta
Invertebrates	Flaccisagitta hexaptera	F		0	0	667840		Chaetognatha	Aphragmophora	Sagittidae	Flaccisagitta
